X,Y,FID,
1763782.75036635,5913711.88189679,"139"
1764421.47697928,5914878.93871351,"140"
1763966.10391544,5913625.40350676,"141"
1765690.35714284,5913504.64836747,"142"
1765748.23508297,5913463.89592143,"143"
1765792.63123045,5913434.2942969,"144"
1766532.14766891,5913272.31295582,"145"
1766549.20227504,5913204.81806098,"146"
1757755.54213213,5915577.6155857,"147"
1757848.49875608,5915534.27102983,"148"
1757930.22603052,5915510.31214201,"149"
1757956.15367528,5915504.813951,"150"
1757681.64414675,5920737.95979072,"151"
1756321.62524531,5920869.4762819,"152"
1758230.85426218,5920383.75655799,"153"
1757067.80439437,5918410.4993037,"154"
1757470.14425855,5914572.68339366,"155"
1757500.16984894,5914677.83962726,"156"
1757500.16984894,5914677.83962726,"157"
1757515.74139671,5914735.06315052,"158"
1757515.74139671,5914735.06315052,"159"
1757544.56233114,5914842.0173324,"160"
1757549.60126904,5914859.95889049,"161"
1757571.10266157,5914936.50577602,"162"
1759047.30019791,5911329.02429205,"163"
1758999.34640537,5911359.94421379,"164"
1758976.3994823,5911375.45692048,"165"
1758876.08439584,5911430.86322296,"166"
1755596.24639737,5919214.29917014,"167"
1755556.66214251,5919184.19173013,"168"
1755517.07788765,5919154.08429013,"169"
1755517.07788765,5919154.08429013,"170"
1755435.26338471,5919093.95034165,"171"
1755407.50162471,5919072.92673955,"172"
1755308.17625318,5919559.84232378,"173"
1755221.06337881,5919553.57366488,"174"
1755197.83651927,5919555.82835547,"175"
1755157.84433113,5919578.69826502,"176"
1755106.93126568,5919622.36520122,"177"
1755052.76602475,5919713.23611884,"178"
1755540.26065133,5920634.01778224,"179"
1756445.92547037,5921278.50603351,"180"
1756507.96390843,5921257.0454182,"181"
1756397.97804931,5920862.63631082,"182"
1756417.36190947,5920918.54844984,"183"
1756433.75748552,5920965.2151075,"184"
1756889.43546185,5918607.54430634,"185"
1755889.13306339,5922911.77016633,"186"
1755913.50816879,5922955.73347349,"187"
1755937.88327419,5922999.69678065,"188"
1755962.25837958,5923043.6600878,"189"
1755986.63348498,5923087.62339496,"190"
1756011.00859037,5923131.58670211,"191"
1756035.38369577,5923175.55000927,"192"
1756035.38369577,5923175.55000927,"193"
1756218.98091338,5917869.5119579,"194"
1756308.98555367,5917844.75221502,"195"
1756331.25418511,5917838.64963632,"196"
1756378.09564476,5917825.6805579,"197"
1756396.09591122,5917820.69949819,"198"
1756456.90897863,5917803.82178682,"199"
1756529.01798171,5917783.97232979,"200"
1756600.57893748,5917764.39869213,"201"
1756623.10486089,5917758.24619915,"202"
1756713.02127681,5917733.65016241,"203"
1755704.19004272,5918062.10317114,"204"
1755683.90394936,5918138.59729517,"205"
1755661.40646549,5918205.85366115,"206"
1762650.88827924,5905562.34200661,"207"
1762575.08866694,5905636.71665207,"208"
1762575.08866694,5905636.71665207,"209"
1762544.6078074,5905666.82449183,"210"
1762514.12694785,5905696.93233158,"211"
1762514.12694785,5905696.93233158,"212"
1762429.63878962,5905780.37349169,"213"
1762429.63878962,5905780.37349169,"214"
1762362.66231091,5905846.51907607,"215"
1762362.66231091,5905846.51907607,"216"
1762323.65191667,5905885.36331753,"217"
1762284.64152243,5905924.20755899,"218"
1762227.61962961,5905958.3296341,"219"
1762209.93025987,5905963.66273213,"220"
1762108.25818843,5905991.17996692,"221"
1762059.22704391,5906006.9014045,"222"
1761976.8674775,5906064.65846399,"223"
1761951.09597603,5906092.0879733,"224"
1761919.99738965,5906125.47938169,"225"
1761849.43680279,5906198.27063402,"226"
1761827.92758146,5906218.11548386,"227"
1761788.72724681,5906256.31146601,"228"
1761718.01602333,5906330.6582112,"229"
1761685.31480639,5906366.03255895,"230"
1761652.61358944,5906401.40690671,"231"
1759444.30035155,5908637.53519425,"232"
1761367.4525144,5919333.09939697,"233"
1761413.11352397,5919356.50634511,"234"
1761427.21531247,5919366.46075619,"235"
1761493.33138734,5919423.94057756,"236"
1761599.0311608,5919452.36708659,"237"
1761599.0311608,5919452.36708659,"238"
1761636.00265601,5919472.2753085,"239"
1761684.43828994,5919520.05060638,"240"
1761732.87392386,5919567.82590426,"241"
1756280.60540849,5913190.55235162,"242"
1762696.71394309,5905549.58641659,"243"
1762729.39218337,5905551.8890689,"244"
1763146.47461977,5905897.7715721,"245"
1763198.74155874,5905853.91744067,"246"
1763251.00849771,5905810.06330923,"247"
1763251.00849771,5905810.06330923,"248"
1763322.59594513,5905750.19228896,"249"
1763322.59594513,5905750.19228896,"250"
1763267.25153684,5906571.50693928,"251"
1763289.70328226,5906615.95874449,"252"
1763316.22031999,5906668.02377191,"253"
1763338.14559211,5906711.00944766,"254"
1763327.22203507,5906787.45879227,"255"
1763324.84302646,5906858.58246916,"256"
1763339.95546047,5906918.64753882,"257"
1763341.57916449,5906968.71702832,"258"
1763286.40990031,5907077.48418298,"259"
1763297.57653206,5907129.53968839,"260"
1763308.7431638,5907181.59519379,"261"
1763319.90979554,5907233.6506992,"262"
1763331.07642728,5907285.7062046,"263"
1763331.07642728,5907285.7062046,"264"
1763341.3606281,5907333.65910296,"265"
1763351.64482892,5907381.61200131,"266"
1763361.92902974,5907429.56489967,"267"
1763364.10126577,5907436.91496106,"268"
1763380.03906615,5907474.58855113,"269"
1763412.05435369,5907553.92859396,"270"
1761088.48105574,5907403.48228385,"271"
1763847.03244456,5906566.26931669,"272"
1761879.50720669,5906687.34578572,"273"
1761922.89830501,5906640.03470493,"274"
1761966.28940333,5906592.72362413,"275"
1762009.68050165,5906545.41254334,"276"
1762009.68050165,5906545.41254334,"277"
1762022.93285233,5906531.04145997,"278"
1762066.89648426,5906483.33013522,"279"
1762110.8601162,5906435.61881047,"280"
1762154.82374813,5906387.90748571,"281"
1762154.82374813,5906387.90748571,"282"
1762196.15251075,5906342.961371,"283"
1762237.48127337,5906298.01525629,"284"
1762278.81003599,5906253.06914158,"285"
1762278.81003599,5906253.06914158,"286"
1755993.58089046,5917502.09936878,"287"
1755964.46044964,5917526.90524635,"288"
1755917.80492751,5917566.99275281,"289"
1755871.14940538,5917607.08025926,"290"
1755833.93546775,5917634.98607479,"291"
1755767.07689307,5917651.83685583,"292"
1755767.07689307,5917651.83685583,"293"
1755676.61552398,5917674.0022694,"294"
1756062.77463326,5917646.16235337,"295"
1756000.35489528,5917724.18497044,"296"
1757800.33083095,5918463.65932284,"297"
1757780.81931378,5918391.50425405,"298"
1757764.85796488,5918333.82221648,"299"
1759474.55935887,5913652.88255906,"300"
1769393.16581623,5916270.7750629,"301"
1769446.09885842,5916257.21763914,"302"
1769499.03190062,5916243.66021538,"303"
1769551.96494282,5916230.10279162,"304"
1769604.89798501,5916216.54536786,"305"
1769657.83102721,5916202.9879441,"306"
1769657.83102721,5916202.9879441,"307"
1769724.48881776,5916163.34314763,"308"
1769748.73047454,5916130.70471096,"309"
1769784.19046152,5916068.72874633,"310"
1769819.65044849,5916006.75278171,"311"
1769819.65044849,5916006.75278171,"312"
1769856.48106207,5915946.03667915,"313"
1769929.53611247,5915904.09794276,"314"
1769967.58997638,5915894.38023228,"315"
1770052.55927017,5915873.59053842,"316"
1770052.55927017,5915873.59053842,"317"
1770143.42361562,5915851.12811123,"318"
1770189.20199735,5915885.26352371,"319"
1770264.45871064,5915867.4409053,"320"
1770310.75566698,5915872.24094414,"321"
1770418.7250431,5915917.66039099,"322"
1770418.7250431,5915917.66039099,"323"
1770471.60458255,5915978.61227682,"324"
1770477.45935233,5916028.27533004,"325"
1770473.96210123,5916070.41184818,"326"
1770475.93459241,5916155.45964493,"327"
1770499.01218735,5916192.52374687,"328"
1770548.09792005,5916234.90433885,"329"
1770597.18365275,5916277.28493084,"330"
1769337.47579932,5916545.66881733,"331"
1769305.77164465,5916562.79346884,"332"
1769244.43619216,5916596.37958974,"333"
1769186.58590932,5916627.24319942,"334"
1769096.63928102,5916656.01419223,"335"
1765435.15540148,5914406.45344032,"336"
1765421.09978352,5914362.09430158,"337"
1765407.04416555,5914317.73516284,"338"
1765392.98854759,5914273.3760241,"339"
1771869.24521733,5915311.59429791,"340"
1771772.06483637,5915298.55200861,"341"
1765492.78394871,5914481.59258956,"342"
1752402.4848187,5918052.0536826,"343"
1765288.24903828,5915474.61276382,"344"
1765219.67322743,5915458.86445932,"345"
1765173.24035386,5915382.46253889,"346"
1771192.9523517,5915993.55545822,"347"
1771106.44929776,5916052.84676397,"348"
1771106.44929776,5916052.84676397,"349"
1771035.12641606,5916100.04428957,"350"
1771035.12641606,5916100.04428957,"351"
1771016.02580547,5916110.55106125,"352"
1770922.93977914,5916150.73757804,"353"
1770934.03014083,5914514.13578012,"354"
1770930.02822016,5914463.63640689,"355"
1770940.20027044,5914391.88522564,"356"
1769995.04396278,5913209.30840846,"357"
1770079.58983043,5913197.6711916,"358"
1770156.22652845,5913240.15655188,"359"
1770164.01283558,5913268.90328711,"360"
1770162.19959013,5913350.58637043,"361"
1770155.664377,5913415.01574351,"362"
1770167.21294094,5913484.299612,"363"
1770183.91994188,5913512.96755251,"364"
1770222.40124482,5913575.17426022,"365"
1770260.88254776,5913637.38096793,"366"
1770271.51316848,5913655.91472935,"367"
1770298.57711091,5913703.63960933,"368"
1770325.64105333,5913751.36448932,"369"
1770352.70499576,5913799.0893693,"370"
1770363.58466477,5913822.912429,"371"
1762597.59628849,5919635.62581167,"372"
1762661.89022925,5919639.20330794,"373"
1762697.85663987,5919689.86969243,"374"
1762695.89321227,5919756.54379645,"375"
1762695.89321227,5919756.54379645,"376"
1762693.88049724,5919824.844787,"377"
1762691.86778221,5919893.14577754,"378"
1762691.86778221,5919893.14577754,"379"
1762796.86509009,5919895.93335602,"380"
1762883.28972338,5919722.35024667,"381"
1762898.86147214,5919830.44231154,"382"
1762898.86147214,5919830.44231154,"383"
1762903.10291679,5919840.48317868,"384"
1751955.01712824,5914700.53576087,"385"
1751953.28798513,5914757.24728474,"386"
1751951.55884201,5914813.9588086,"387"
1751949.8296989,5914870.67033247,"388"
1751948.10055578,5914927.38185633,"389"
1751948.10055578,5914927.38185633,"390"
1751946.18511776,5914987.01825552,"391"
1751944.26967973,5915046.65465472,"392"
1751948.31250268,5915067.87957046,"393"
1751967.55236704,5915138.44115045,"394"
1751981.02000669,5915191.74852696,"395"
1751993.77746159,5915239.71930187,"396"
1752006.53491649,5915287.69007679,"397"
1752019.29237139,5915335.6608517,"398"
1752018.51917585,5915349.24760999,"399"
1751989.4634968,5915424.20184385,"400"
1751977.70938284,5915438.8394612,"401"
1769980.85950821,5915206.93582055,"402"
1769966.81441312,5915156.79255481,"403"
1769952.38545903,5915104.15959452,"404"
1769937.95650493,5915051.52663423,"405"
1769937.95650493,5915051.52663423,"406"
1769919.81573602,5914986.66981104,"407"
1769901.67496711,5914921.81298785,"408"
1751622.20355465,5918658.39345316,"409"
1751569.34739554,5918627.61699817,"410"
1751497.85805492,5918585.99631202,"411"
1758098.12639757,5920171.06884186,"412"
1758382.93596128,5917896.16065871,"413"
1758415.78584085,5917477.17108038,"414"
1758509.70346037,5917539.43751481,"415"
1758508.18443221,5917576.11290448,"416"
1758504.8649738,5917689.40113728,"417"
1758475.24772403,5917701.57295919,"418"
1758427.39011696,5917687.58127817,"419"
1758427.39011696,5917687.58127817,"420"
1770084.36463658,5914481.35709331,"421"
1770096.31230594,5914548.30214102,"422"
1769870.55677413,5914560.20942097,"423"
1769907.98421557,5914542.20186895,"424"
1769947.94182473,5914519.6705299,"425"
1769991.83736003,5914498.82501729,"426"
1770031.24802788,5914480.61073468,"427"
1752070.78061477,5918767.11829646,"428"
1751974.22371047,5918709.66856653,"429"
1751974.22371047,5918709.66856653,"430"
1751936.21717008,5918687.59597623,"431"
1751898.21062968,5918665.52338592,"432"
1751860.20408929,5918643.45079561,"433"
1751822.19754889,5918621.3782053,"434"
1751784.1910085,5918599.305615,"435"
1751784.1910085,5918599.305615,"436"
1751748.10874533,5918578.09716658,"437"
1759780.2783095,5913601.83427205,"438"
1759712.38408291,5913537.87321948,"439"
1759631.86363501,5913517.15599818,"440"
1759565.79020682,5913549.09591562,"441"
1765509.98454366,5915718.52730862,"442"
1765588.93399878,5915667.57743633,"443"
1765641.43639135,5915602.22505212,"444"
1765676.55053233,5915517.4882715,"445"
1765682.87192638,5915435.64326689,"446"
1765663.77218818,5915347.13481524,"447"
1765623.26959324,5915274.22675387,"448"
1765551.76387713,5915207.78262621,"449"
1765457.71984533,5915167.25991269,"450"
1765373.23962511,5915160.52409382,"451"
1765518.43756341,5914519.10705078,"452"
1765548.55020036,5914579.59829258,"453"
1765590.63209441,5914638.12481391,"454"
1765620.10315308,5914679.82664615,"455"
1765653.59711012,5914726.67200373,"456"
1765687.09106715,5914773.51736131,"457"
1753338.14648873,5914257.75961845,"458"
1753298.06051098,5914234.22225228,"459"
1766213.04934232,5916479.76696939,"460"
1763124.05591567,5917188.9677407,"461"
1763088.79299794,5917255.55949759,"462"
1763084.31936926,5917269.64081437,"463"
1763034.68656948,5917375.07598673,"464"
1762584.13934207,5918031.65364267,"465"
1762643.88744027,5918015.43968728,"466"
1762724.86333969,5918015.80040543,"467"
1762731.54100421,5918017.59277428,"468"
1762835.57740205,5918047.32257529,"469"
1762464.93515657,5918106.49395894,"470"
1762451.38655048,5918058.48875366,"471"
1762437.8379444,5918010.48354838,"472"
1762424.28933831,5917962.4783431,"473"
1762410.74073223,5917914.47313782,"474"
1762397.19212614,5917866.46793254,"475"
1762406.72676218,5917851.16949206,"476"
1762472.01705249,5917832.4535708,"477"
1751635.85599819,5912953.51847247,"478"
1751712.63555503,5912956.55308445,"479"
1751789.41511186,5912959.58769643,"480"
1751789.41511186,5912959.58769643,"481"
1751845.36612462,5912961.19555808,"482"
1751901.31713737,5912962.80341973,"483"
1751901.31713737,5912962.80341973,"484"
1751977.44482551,5912965.24835471,"485"
1752046.11585814,5912967.30447507,"486"
1752084.52609975,5912968.45913985,"487"
1757071.96295171,5925639.36121014,"488"
1757056.80523126,5925724.97443625,"489"
1752595.17498797,5912442.1383652,"490"
1752626.58461202,5912532.34575865,"491"
1752626.58461202,5912532.34575865,"492"
1752646.32362066,5912591.17745011,"493"
1752666.06262931,5912650.00914158,"494"
1752668.19071841,5912656.36342642,"495"
1752683.82292526,5912706.06295265,"496"
1752699.45513211,5912755.76247889,"497"
1752699.45513211,5912755.76247889,"498"
1752717.9983812,5912814.70433442,"499"
1752734.03845986,5912863.13678506,"500"
1752750.07853851,5912911.5692357,"501"
1752766.11861717,5912960.00168633,"502"
1752782.15869583,5913008.43413697,"503"
1752782.15869583,5913008.43413697,"504"
1752819.25131396,5913121.57849524,"505"
1752823.65244895,5913134.39537495,"506"
1752828.60941564,5913149.37749139,"507"
1752845.12490251,5913200.3575023,"508"
1752861.64038938,5913251.33751321,"509"
1752878.15587626,5913302.31752412,"510"
1762362.22111948,5918153.02692337,"511"
1762346.3779718,5918206.00365507,"512"
1762327.31219126,5918264.43020695,"513"
1762308.24641072,5918322.85675882,"514"
1762308.24641072,5918322.85675882,"515"
1763145.02151479,5917925.17980353,"516"
1763217.16095867,5917929.31233003,"517"
1763266.00983254,5917932.34278406,"518"
1763314.85870641,5917935.37323809,"519"
1764362.37608254,5917735.64485734,"520"
1764309.12383226,5917781.41273029,"521"
1764255.87158198,5917827.18060324,"522"
1764247.73901628,5917838.7250151,"523"
1764209.88343766,5917915.78242368,"524"
1764198.62837767,5917921.71553758,"525"
1764150.38205255,5917939.55000385,"526"
1764042.01139943,5917978.94322579,"527"
1764053.73717434,5918002.50192601,"528"
1764013.90486482,5918072.90383463,"529"
1763950.49743757,5918108.77633041,"530"
1763909.92680807,5918113.60902275,"531"
1763845.52306989,5918141.30896859,"532"
1763800.49363162,5918181.35469448,"533"
1763788.8658682,5918192.51084177,"534"
1763752.00433838,5918211.69979747,"535"
1763667.8292716,5918255.1728107,"536"
1763667.8292716,5918255.1728107,"537"
1763580.45042906,5918297.17489974,"538"
1763566.08892634,5918301.60191177,"539"
1763492.29276717,5918323.2916778,"540"
1763418.496608,5918344.98144384,"541"
1763378.44386832,5918331.79937714,"542"
1763373.54900694,5918319.30734991,"543"
1763344.61145381,5918219.44121359,"544"
1763351.55519443,5918190.01826058,"545"
1763363.03411236,5918151.57371712,"546"
1763378.11001201,5918056.64501377,"547"
1763365.08493241,5918031.26803167,"548"
1763321.76746779,5917954.77446533,"549"
1763709.32808721,5920108.42534258,"550"
1763654.42416337,5920120.13156406,"551"
1763599.52023952,5920131.83778554,"552"
1763544.61631568,5920143.54400702,"553"
1763537.63155022,5920144.89902793,"554"
1763522.22866966,5920145.42792923,"555"
1763464.56070644,5920144.3487996,"556"
1763358.33423122,5920143.7127114,"557"
1763337.04606746,5920155.0200735,"558"
1763333.09975466,5920168.30326906,"559"
1763325.22940292,5920254.62479829,"560"
1768828.01850492,5914073.07069925,"561"
1752149.55365684,5914635.83840007,"562"
1752151.44875818,5914570.9324571,"563"
1752153.34385951,5914506.02651412,"564"
1752155.23896085,5914441.12057115,"565"
1752155.23896085,5914441.12057115,"566"
1752156.70709854,5914394.56554081,"567"
1752158.17523622,5914348.01051046,"568"
1752159.64337391,5914301.45548012,"569"
1752161.11151159,5914254.90044978,"570"
1764244.48036929,5920165.98813816,"571"
1764231.81991286,5920110.31660789,"572"
1759024.8464794,5925260.52553282,"573"
1759065.27917269,5925231.10973579,"574"
1759105.71186598,5925201.69393876,"575"
1759146.14455928,5925172.27814173,"576"
1759186.57725257,5925142.8623447,"577"
1772221.96275308,5913976.64894307,"578"
1772246.25915073,5914060.51254607,"579"
1772246.25915073,5914060.51254607,"580"
1772267.96555855,5914115.9695294,"581"
1772297.68109744,5914172.50723013,"582"
1772338.81633313,5914233.0199728,"583"
1752263.57363198,5914240.14698199,"584"
1758567.33835857,5925910.62608263,"585"
1758655.30047402,5925852.28929606,"586"
1758655.30047402,5925852.28929606,"587"
1758687.73437556,5925830.68798913,"588"
1758754.14983476,5925786.74588249,"589"
1758801.66080782,5925755.24125558,"590"
1758833.39034655,5925734.19628482,"591"
1758898.95130122,5925690.71254197,"592"
1758964.51225588,5925647.22879912,"593"
1758985.64429903,5925633.21728751,"594"
1759026.68695822,5925605.99919504,"595"
1759067.72961741,5925578.78110257,"596"
1759074.7469697,5925574.12210903,"597"
1759134.13463047,5925534.7359081,"598"
1759193.52229125,5925495.34970717,"599"
1763366.58271614,5911528.2326152,"600"
1763423.03461147,5911541.52264319,"601"
1763479.48650679,5911554.81267119,"602"
1763535.93840212,5911568.10269919,"603"
1763535.93840212,5911568.10269919,"604"
1763599.95646842,5911583.58438337,"605"
1763101.46151951,5919152.68178686,"606"
1763112.09843976,5919207.44999758,"607"
1763125.63376425,5919271.50777942,"608"
1763139.16908875,5919335.56556126,"609"
1763139.16908875,5919335.56556126,"610"
1763140.45594095,5919370.13565591,"611"
1763131.80971401,5919434.61851916,"612"
1763134.7938963,5919539.61083215,"613"
1763134.7938963,5919539.61083215,"614"
1763138.94731146,5919581.35125706,"615"
1763162.44517131,5919656.54987667,"616"
1763188.99530773,5919711.35706041,"617"
1763201.05762745,5919783.20099985,"618"
1763221.83536727,5919835.09989996,"619"
1763252.16546631,5919884.18519755,"620"
1763261.55779442,5919943.73847717,"621"
1763296.59860065,5911898.40593782,"622"
1763367.27041431,5911927.08018167,"623"
1763374.02933473,5911929.62497877,"624"
1763469.21366821,5911967.90456035,"625"
1763479.14296406,5911973.58472707,"626"
1763527.84463904,5912004.87424369,"627"
1763576.54631402,5912036.16376032,"628"
1763625.247989,5912067.45327694,"629"
1758065.74565412,5925923.8749579,"630"
1758001.45674148,5925825.05947,"631"
1758001.45674148,5925825.05947,"632"
1757982.58175106,5925796.23171781,"633"
1758714.50269364,5926130.61020677,"634"
1758678.29900261,5926076.2804552,"635"
1758651.7886686,5926036.49398529,"636"
1758625.27833459,5925996.70751538,"637"
1758598.76800058,5925956.92104547,"638"
1758598.76800058,5925956.92104547,"639"
1764039.10615483,5911552.09223622,"640"
1763978.42926307,5911540.7890936,"641"
1763905.73155148,5911538.68552617,"642"
1763793.39278172,5911532.99537639,"643"
1763772.02029282,5911529.04577429,"644"
1763668.1371378,5911544.11233204,"645"
1763662.20003299,5911552.29568596,"646"
1764255.04640291,5917349.84631975,"647"
1764334.56225466,5917326.59013547,"648"
1764334.56225466,5917326.59013547,"649"
1764379.56614424,5917320.65954005,"650"
1764476.08127703,5917340.07049763,"651"
1764527.39691246,5917340.98717028,"652"
1764614.3104185,5917327.27456677,"653"
1764630.11033893,5917319.87662416,"654"
1764716.94201717,5917262.81230101,"655"
1764760.37590433,5915026.59591322,"656"
1764689.29260182,5914980.55881909,"657"
1764659.16868831,5914907.25689252,"658"
1761373.82379738,5915350.29465427,"659"
1761309.30664582,5915379.47643655,"660"
1761244.78949425,5915408.65821883,"661"
1761244.78949425,5915408.65821883,"662"
1761224.19608375,5915418.00542166,"663"
1761212.17143101,5915364.33827288,"664"
1761200.14677827,5915310.67112411,"665"
1761188.12212552,5915257.00397533,"666"
1761176.09747278,5915203.33682655,"667"
1761176.09747278,5915203.33682655,"668"
1761159.82529931,5915118.50740069,"669"
1763092.34512035,5917170.16404477,"670"
1763006.3909434,5917138.53753357,"671"
1762924.91696942,5917117.33490138,"672"
1762859.3742165,5917058.26830661,"673"
1762841.74352889,5917029.69359547,"674"
1762782.73350767,5916931.7445475,"675"
1762767.75429172,5916906.58177027,"676"
1762751.82744835,5916884.07860659,"677"
1762710.74439775,5916845.5195626,"678"
1762670.02210223,5916815.40763855,"679"
1762629.29980671,5916785.29571449,"680"
1762588.57751119,5916755.18379043,"681"
1762547.85521567,5916725.07186638,"682"
1762521.06046081,5916705.81707114,"683"
1762485.9668049,5916671.24911081,"684"
1762434.80662308,5916596.97695052,"685"
1762434.80662308,5916596.97695052,"686"
1762411.588279,5916558.36945247,"687"
1762388.36993492,5916519.76195441,"688"
1762388.36993492,5916519.76195441,"689"
1762351.83833303,5916475.65384945,"690"
1762290.07533734,5916407.68763389,"691"
1762281.26810831,5916396.5460991,"692"
1762220.35818451,5916294.72313156,"693"
1762212.1459411,5916249.79675733,"694"
1762210.33364482,5916185.1701389,"695"
1759200.94692564,5911408.97345898,"696"
1759200.9419101,5911324.6019166,"697"
1757830.41337148,5924069.27185983,"698"
