174.80086,-36.89496333333334,174.8005151,-36.8948128999964,41.859734056091824,23656
174.77552416666666,-36.85096583333333,174.7754714,-36.8508867999966,10.548247274924973,9874
174.60974333333334,-36.821145,174.6096709,-36.8208981999974,28.51589876962525,19633
174.84962666666667,-36.977853333333336,174.849967996463,-36.9780386008778,43.193326025677734,13893
174.91221000000002,-36.932432500000004,174.9123489,-36.9325789999956,22.426574298765818,11297
174.75439749999998,-36.88862916666666,174.7541591,-36.8885174999967,29.28353813048827,2305
174.63179250000002,-36.914941666666664,174.6318187,-36.9147834999972,17.770779611854284,4779
174.76402416666667,-36.85182333333333,174.7641078,-36.8518537999967,9.903695359898379,11169
174.91533583333333,-36.93216833333334,174.915405900492,-36.9321308500315,8.83807265064231,24734
174.72870916666668,-36.84821916666667,174.7285479,-36.8482766999968,19.051277160647015,13093
174.93768666666665,-36.894365,174.9376717,-36.8942405999954,13.894379834673892,4067
174.75855833333333,-36.846042499999996,174.758677,-36.8459624999967,15.910655085584969,23950
174.77936333333332,-36.94258083333333,174.7798579,-36.9423866999965,59.1117960609642,32152
174.63119333333333,-36.880759999999995,174.6311853,-36.8807908999972,3.539513858878585,13208
174.70658416666666,-36.70939333333334,174.7065272,-36.709320699997,10.248590379233153,11072
174.7299075,-36.855441666666664,174.72998,-36.8556841999968,28.069825661329475,21423
174.77680833333335,-36.86734666666667,174.7767347,-36.8673581999966,8.295941246793836,16278
174.69869833333334,-36.5963225,174.6987399,-36.5964161999971,11.370145736949013,26983
174.68501666666666,-36.613213333333334,174.6851046,-36.6132693999971,11.594751842160472,29020
174.74736416666667,-36.82783333333333,174.747334146608,-36.8278434978287,3.5266587298516567,8896
174.72984583333334,-36.86689916666667,174.7297608,-36.8669903999968,13.85199356375168,26029
174.81052166666666,-36.89826583333333,174.8103992,-36.8982726999964,13.654164741682065,11245
174.76259833333333,-36.84647583333333,174.7623807,-36.8464072999967,25.39010615055394,18466
174.80086333333333,-36.96901416666667,174.8008735,-36.9689757999964,4.401380537386266,13762
174.8403225,-36.9943475,174.8404903,-36.9943296999961,18.78336809865024,15415
174.76319833333332,-36.850563333333334,174.764222,-36.8513195999966,141.4707825456884,10509
174.70648916666667,-36.725949166666666,174.7064711,-36.725883399997,7.562227840306254,20925
174.72223333333335,-36.7797075,174.7222904,-36.7795047999969,23.349579925989435,22779
174.76285166666668,-36.85039833333333,174.764222,-36.8513195999966,183.5751275635725,10509
174.77511416666667,-36.851081666666666,174.7751757,-36.8511524999966,10.420184590184519,5974
174.6012075,-36.87242916666666,174.6012121,-36.8724206999974,1.068956429893475,4323
174.90995833333335,-36.929207500000004,174.9096346,-36.9292949999956,37.32096968541613,24664
174.78941916666668,-36.88699583333333,174.7892524,-36.8869386999965,19.615118574051056,23536
174.75549333333333,-36.84587166666667,174.755420948852,-36.845920501593,9.707440826751439,30370
174.9163,-36.94292,174.916163,-36.9429492999956,15.59297561733605,4182
174.77137333333334,-36.80159583333334,174.771410393186,-36.8016186045619,4.836515240899655,12354
174.65926916666666,-36.934870000000004,174.659334,-36.9349244999971,9.411520212320728,13666
174.45165083333333,-36.67014333333333,174.45168833465,-36.6701104334939,5.542134340978454,2881
174.8780475,-36.99560083333333,174.8780352,-36.9960383999958,48.53451433376427,29117
174.7327125,-36.81753,174.732620097849,-36.8173888005258,18.729292489377002,1807
174.69238583333333,-36.587252500000005,174.6923316,-36.5872189999971,7.087740638471861,29205
174.76705666666666,-36.86633333333333,174.7670369,-36.8662767999966,6.64210246525645,2647
174.84955250000002,-36.88816833333333,174.8466086,-36.8845849999961,515.0050132278479,6919
174.76811083333334,-36.7734525,174.7679914,-36.7734199999967,13.774764095998895,6571
174.85442666666665,-36.878611666666664,174.8544308,-36.8784818999961,14.39470041680112,21775
174.61844416666668,-36.83269583333333,174.6183709,-36.8322904999973,45.65699841970689,3310
174.76578833333332,-36.84725,174.765834,-36.8472839999966,6.3284162240538855,7196
174.65357916666665,-36.91069416666667,174.6532598,-36.9104993999971,41.59235841239449,28723
174.76134083333332,-36.86226416666666,174.7613765,-36.8622195999967,6.3381190971462145,6240
174.628405,-36.84964666666667,174.6286666,-36.8499206999973,42.07681690393779,29633
174.650325,-36.85252833333333,174.6506651,-36.8526429999972,39.935961198524296,30693
174.81512583333333,-36.9086925,174.8149975,-36.9084543999963,30.014604835606132,15222
174.80703499999998,-36.898179999999996,174.8068624,-36.8982959999964,23.12031656545852,1159
